Country	Country_ISO	Region
Maldives	MDV	Alif Dhaalu
Maldives	MDV	Meemu
Maldives	MDV	Dhaalu
Maldives	MDV	Faafu
Maldives	MDV	Thaa
Maldives	MDV	Laamu
Maldives	MDV	Gaafu Alif
Maldives	MDV	Gaafu Dhaalu
Maldives	MDV	Gnaviyani
Maldives	MDV	Addu
Maldives	MDV	Kaafu
Maldives	MDV	Vaavu
Mali	MLI	Bamako
Mali	MLI	Gao
Mali	MLI	Kayes
Mali	MLI	Kidal
Mali	MLI	Koulikouro
Mali	MLI	Mopti
Mali	MLI	Segou
Mali	MLI	Sikasso
Mali	MLI	Tombouctou
Malta	MLT	Ghajnsielem
Malta	MLT	Qala
Malta	MLT	Saint Lawerence
Malta	MLT	Gharb
Malta	MLT	Ghasri
Malta	MLT	Zebbug Gozo
Malta	MLT	Kercem
Malta	MLT	Munxar
Malta	MLT	Fontana
Malta	MLT	Rabat Gozo
Malta	MLT	Xghajra
Malta	MLT	Sannat
Malta	MLT	Xewkija
Malta	MLT	Nadur
Malta	MLT	Marsaskala
Malta	MLT	Mellieha
Malta	MLT	Gzira
Malta	MLT	Mgarr
Malta	MLT	Saint Paul's Bay
Malta	MLT	Naxxar
Malta	MLT	Gharghur
Malta	MLT	Pembroke
Malta	MLT	Saint Julian's
Malta	MLT	Sliema
Malta	MLT	Swieqi
Malta	MLT	Saint John
Malta	MLT	Iklin
Malta	MLT	Valletta
Malta	MLT	Ta' Xbiex
Malta	MLT	Floriana
Malta	MLT	Pietà
Malta	MLT	Msida
Malta	MLT	Hamrun
Malta	MLT	Santa Venera
Malta	MLT	Birkirkara
Malta	MLT	Balzan
Malta	MLT	Lija
Malta	MLT	Mosta
Malta	MLT	Mdina
Malta	MLT	Mtarfa
Malta	MLT	Rabat Malta
Malta	MLT	Dingli
Malta	MLT	Attard
Malta	MLT	Xaghra
Malta	MLT	Kalkara
Malta	MLT	Birgu
Malta	MLT	Zebbug Malta
Malta	MLT	Qormi
Malta	MLT	Isla
Malta	MLT	Siggiewi
Malta	MLT	Luqa
Malta	MLT	Marsa
Malta	MLT	Qrendi
Malta	MLT	Mqabba
Malta	MLT	Kirkop
Malta	MLT	Safi
Malta	MLT	Zurrieq
Malta	MLT	Paola
Malta	MLT	Bormla
Malta	MLT	Tarxien
Malta	MLT	Fgura
Malta	MLT	Saint Lucia's
Malta	MLT	Gudja
Malta	MLT	Ghaxaq
Malta	MLT	Birzebbuga
Malta	MLT	Zejtun
Malta	MLT	Zabbar
Malta	MLT	Marsaxlokk
Marshall Is	MHL	Kwajalein
Marshall Is	MHL	Kili
Marshall Is	MHL	Rongelap
Marshall Is	MHL	Likiep
Marshall Is	MHL	Lib
Marshall Is	MHL	Namu
Marshall Is	MHL	Ailinglaplap
Marshall Is	MHL	Ailuk
Marshall Is	MHL	Arno
Marshall Is	MHL	Aur
Marshall Is	MHL	Ebon
Marshall Is	MHL	Enewetak
Marshall Is	MHL	Jabat
Marshall Is	MHL	Lae
Marshall Is	MHL	Majuro
Marshall Is	MHL	Mejit
Marshall Is	MHL	Namdrik
Marshall Is	MHL	Ujae
Marshall Is	MHL	Utirik
Marshall Is	MHL	Wotho
Marshall Is	MHL	Jaluit
Marshall Is	MHL	Mili
Marshall Is	MHL	Maloelap
Marshall Is	MHL	Wotje
Mauritania	MRT	Adrar
Mauritania	MRT	Assaba
Mauritania	MRT	Brakna
Mauritania	MRT	Dakhlet Nouadhibou
Mauritania	MRT	Gorgol
Mauritania	MRT	Guidimaka
Mauritania	MRT	Hodh ech Chargui
Mauritania	MRT	Hodh el Gharbi
Mauritania	MRT	Inchiri
Mauritania	MRT	Nouakchott
Mauritania	MRT	Tagant
Mauritania	MRT	Tiris Zemmour
Mauritania	MRT	Trarza
Mauritius	MUS	Black River
Mauritius	MUS	Flacq
Mauritius	MUS	Grand Port
Mauritius	MUS	Moka
Mauritius	MUS	Pamplemousses
Mauritius	MUS	Plaines Wilhems
Mauritius	MUS	Port Louis
Mauritius	MUS	Rivière du Rempart
Mauritius	MUS	Savanne
Mauritius	MUS	Rodrigues
Mauritius	MUS	St. Brandon
Mauritius	MUS	Agaléga
Mexico	MEX	Aguascalientes
Mexico	MEX	Baja California
Mexico	MEX	Baja California Sur
Mexico	MEX	Campeche
Mexico	MEX	Chiapas
Mexico	MEX	Chihuahua
Mexico	MEX	Coahuila de Zaragoza
Mexico	MEX	Colima
Mexico	MEX	Distrito Federal
Mexico	MEX	Durango
Mexico	MEX	Guanajuato
Mexico	MEX	Guerrero
Mexico	MEX	Hidalgo
Mexico	MEX	Jalisco
Mexico	MEX	MÃ©xico
Mexico	MEX	MichoacÃ¡n de Ocampo
Mexico	MEX	Morelos
Mexico	MEX	Nayarit
Mexico	MEX	Nuevo LeÃ³n
Mexico	MEX	Oaxaca
Mexico	MEX	Puebla
Mexico	MEX	QuerÃ©taro de Arteaga
Mexico	MEX	Quintana Roo
Mexico	MEX	San Luis PotosÃ­
Mexico	MEX	Sinaloa
Mexico	MEX	Sonora
Mexico	MEX	Tabasco
Mexico	MEX	Tamaulipas
Mexico	MEX	Tlaxcala
Mexico	MEX	Veracruz de Ignacio de la Llave
Mexico	MEX	YucatÃ¡n
Mexico	MEX	Zacatecas
Micronesia, Fed States of	FSM	Yap
Micronesia, Fed States of	FSM	Chuuk
Micronesia, Fed States of	FSM	Pohnpei
Micronesia, Fed States of	FSM	Kosrae
Moldova	MDA	Cahul
Moldova	MDA	Gagauzia
Moldova	MDA	Taraclia
Moldova	MDA	Cantemir
Moldova	MDA	Basarabeasca
Moldova	MDA	Leova
Moldova	MDA	Cimislia
Moldova	MDA	Stefan Voda
Moldova	MDA	Bender
Moldova	MDA	Causeni
Moldova	MDA	Hincesti
Moldova	MDA	Ialoveni
Moldova	MDA	Nisporeni
Moldova	MDA	Chisinau
Moldova	MDA	Anenii Noi
Moldova	MDA	Criuleni
Moldova	MDA	Straseni
Moldova	MDA	Ungheni
Moldova	MDA	Dubasari
Moldova	MDA	Calarasi
Moldova	MDA	Transnistria
Moldova	MDA	Falesti
Moldova	MDA	Orhei
Moldova	MDA	Glodeni
Moldova	MDA	Balti
Moldova	MDA	Telenesti
Moldova	MDA	SIngerei
Moldova	MDA	RIscani
Moldova	MDA	Rezina
Moldova	MDA	Soldanesti
Moldova	MDA	Floresti
Moldova	MDA	Drochia
Moldova	MDA	Edinet
Moldova	MDA	Briceni
Moldova	MDA	Soroca
Moldova	MDA	Donduseni
Moldova	MDA	Ocnita
Monaco	MCO	Monaco
Mongolia	MNG	Uvs
Mongolia	MNG	Khovd
Mongolia	MNG	Zavkhan
Mongolia	MNG	Bulgan
Mongolia	MNG	Dornogovi
Mongolia	MNG	Ulaanbaatar
Mongolia	MNG	Govisumber
Mongolia	MNG	Sükhbaatar
Mongolia	MNG	Govi-Altai
Mongolia	MNG	Orkhon
Mongolia	MNG	Arkhangai
Mongolia	MNG	Bayankhongor
Mongolia	MNG	Dundgovi
Mongolia	MNG	Ömnögovi
Mongolia	MNG	Övörkhangai
Mongolia	MNG	Töv
Mongolia	MNG	Dornod
Mongolia	MNG	Selenge
Mongolia	MNG	Hovsgel
Mongolia	MNG	Bayan-Ölgii
Mongolia	MNG	Darkhan-Uul
Mongolia	MNG	Khentii
Montenegro	MNE	Herceg Novi Municipality
Montenegro	MNE	Plav Municipality
Montenegro	MNE	Rožaje Municipality
Montenegro	MNE	Andrijevica Municipality
Montenegro	MNE	Berane Municipality
Montenegro	MNE	Podgorica Municipality
Montenegro	MNE	Bar Municipality
Montenegro	MNE	Bijelo Polje Municipality
Montenegro	MNE	Budva Municipality
Montenegro	MNE	Cetinje Municipality
Montenegro	MNE	Danilovgrad Municipality
Montenegro	MNE	Kolašin Municipality
Montenegro	MNE	Kotor Municipality
Montenegro	MNE	Mojkovac Municipality
Montenegro	MNE	Nikšic Municipality
Montenegro	MNE	Pljevlja Municipality
Montenegro	MNE	Plužine Municipality
Montenegro	MNE	Tivat Municipality
Montenegro	MNE	Ulcinj Municipality
Montenegro	MNE	Šavnik Municipality
Montenegro	MNE	Žabljak Municipality
Montenegro	MNE	Gusinje Municipality
Montenegro	MNE	Petnjica Municipality
Morocco	MAR	Laâyoune-Sakia El Hamra
Morocco	MAR	Tangier-Tetouan-Al Hoceima
Morocco	MAR	Oriental
Morocco	MAR	Drâa-Tafilalet
Morocco	MAR	Souss-Massa
Morocco	MAR	Guelmim-Oued Noun
Morocco	MAR	Casablanca-Settat
Morocco	MAR	Marrakech-Safi
Morocco	MAR	Dakhla-Oued Ed-Dahab
Morocco	MAR	Rabat-Salé-Kenitra
Morocco	MAR	Fez-Meknes
Morocco	MAR	Béni Mellal-Khénifra
Mozambique	MOZ	Cabo Delgado
Mozambique	MOZ	Nampula
Mozambique	MOZ	Niassa
Mozambique	MOZ	Gaza
Mozambique	MOZ	Inhambane
Mozambique	MOZ	Manica
Mozambique	MOZ	Maputo
Mozambique	MOZ	Sofala
Mozambique	MOZ	Tete
Mozambique	MOZ	Zambézia
Namibia	NAM	Karas
Namibia	NAM	Kunene
Namibia	NAM	Omusati
Namibia	NAM	Ohangwena
Namibia	NAM	Kavango
Namibia	NAM	Caprivi
Namibia	NAM	Hardap
Namibia	NAM	Otjozondjupa
Namibia	NAM	Omaheke
Namibia	NAM	Erongo
Namibia	NAM	Khomas
Namibia	NAM	Oshana
Namibia	NAM	Oshikoto
Nauru	NRU	Meneng
Nauru	NRU	Buada
Nauru	NRU	Anibare
Nauru	NRU	Ijuw
Nauru	NRU	Anabar
Nauru	NRU	Anetan
Nauru	NRU	Ewa
Nauru	NRU	Baiti
Nauru	NRU	Uaboe
Nauru	NRU	Nibok
Nauru	NRU	Denigomodu
Nauru	NRU	Aiwo
Nauru	NRU	Yaren
Nauru	NRU	Boe
Nepal	NPL	Province 1
Nepal	NPL	Province 2
Nepal	NPL	Bagmati
Nepal	NPL	Gandaki
Nepal	NPL	Lumbini
Nepal	NPL	Karnali
Nepal	NPL	Sudurpaschim
Netherlands	NLD	Groningen
Netherlands	NLD	Drenthe
Netherlands	NLD	Utrecht
Netherlands	NLD	Flevoland
Netherlands	NLD	Overijssel
Netherlands	NLD	Noord-Holland
Netherlands	NLD	Gelderland
Netherlands	NLD	Zuid-Holland
Netherlands	NLD	Fryslân
Netherlands	NLD	Noord-Brabant
Netherlands	NLD	Limburg
Netherlands	NLD	Zeeland
New Zealand	NZL	Northland Region
New Zealand	NZL	Auckland Region
New Zealand	NZL	Waikato Region
New Zealand	NZL	Bay of Plenty Region
New Zealand	NZL	Gisborne Region
New Zealand	NZL	Hawke's Bay Region
New Zealand	NZL	Taranaki Region
New Zealand	NZL	Manawatu-Wanganui Region
New Zealand	NZL	Wellington Region
New Zealand	NZL	West Coast Region
New Zealand	NZL	Canterbury Region
New Zealand	NZL	Otago Region
New Zealand	NZL	Southland Region
New Zealand	NZL	Tasman Region
New Zealand	NZL	Nelson Region
New Zealand	NZL	Marlborough Region
New Zealand	NZL	Chatham Islands Territory
Nicaragua	NIC	Rio San Juan
Nicaragua	NIC	Boaco
Nicaragua	NIC	Chontales
Nicaragua	NIC	Managua
Nicaragua	NIC	Leon
Nicaragua	NIC	Chinandega
Nicaragua	NIC	Madriz
Nicaragua	NIC	Estelí
Nicaragua	NIC	Nueva Segovia
Nicaragua	NIC	Matagalpa (Departemento)
Nicaragua	NIC	North Carribean Coast Autonomous Region
Nicaragua	NIC	South Atlantic Autonomous Region
Nicaragua	NIC	Jinotega (Departamento)
Nicaragua	NIC	Carazo
Nicaragua	NIC	Granada
Nicaragua	NIC	Masaya
Nicaragua	NIC	Rivas
Niger	NER	Tahoua/Agadez
Niger	NER	Dossa
Niger	NER	Niamey
Niger	NER	Tillaberi
Niger	NER	Maradi
Niger	NER	Zinder/Diffa
Nigeria	NGA	Cross River
Nigeria	NGA	Abuja Federal Capital Territory
Nigeria	NGA	Ogun
Nigeria	NGA	Oyo
Nigeria	NGA	Sokoto
Nigeria	NGA	Zamfara
Nigeria	NGA	Lagos
Nigeria	NGA	Akwa Ibom
Nigeria	NGA	Bayelsa
Nigeria	NGA	Ondo
Nigeria	NGA	Delta
Nigeria	NGA	Rivers
Nigeria	NGA	Kwara
Nigeria	NGA	Kogi
Nigeria	NGA	Benue
Nigeria	NGA	Borno
Nigeria	NGA	Katsina
Nigeria	NGA	Plateau
Nigeria	NGA	Edo
Nigeria	NGA	Jigawa
Nigeria	NGA	Anambra
Nigeria	NGA	Kano
Nigeria	NGA	Nasarawa
Nigeria	NGA	Kebbi
Nigeria	NGA	Imo
Nigeria	NGA	Gombe
Nigeria	NGA	Adamawa
Nigeria	NGA	Yobe
Nigeria	NGA	Abia
Nigeria	NGA	Ekiti
Nigeria	NGA	Osun
Nigeria	NGA	Bauchi
Nigeria	NGA	Niger
Nigeria	NGA	Kaduna
Nigeria	NGA	Enugu
Nigeria	NGA	Taraba
Nigeria	NGA	Ebonyi
Norway	NOR	Vestfold og Telemark
Norway	NOR	Agder
Norway	NOR	Viken
Norway	NOR	Rogaland
Norway	NOR	Nordland
Norway	NOR	Møre og Romsdal
Norway	NOR	Vestland
Norway	NOR	Oslo
Norway	NOR	Trøndelag
Norway	NOR	Troms og Finnmark
Norway	NOR	Innlandet
Oman	OMN	Dhofar
Oman	OMN	Al Batinah
Oman	OMN	Az Zahirah
Oman	OMN	Muscat
Oman	OMN	Ash Sharqiyah
Oman	OMN	Ad Dakhiliyah
Oman	OMN	Al Wusta
Pakistan	PAK	Balochistan
Pakistan	PAK	Sindh
Pakistan	PAK	Gilgit-Baltistan
Pakistan	PAK	Azad Kashmir
Pakistan	PAK	Khyber Pakhtunkhwa
Pakistan	PAK	Punjab
Pakistan	PAK	Islamabad Capital Territory
Palau	PLW	Aimeliik
Palau	PLW	Airai
Palau	PLW	Angaur
Palau	PLW	Hatohobei
Palau	PLW	Koror
Palau	PLW	Melekeok
Palau	PLW	Ngaraard
Palau	PLW	Ngarchelong
Palau	PLW	Ngardmau
Palau	PLW	Ngeremlengui
Palau	PLW	Ngatpang
Palau	PLW	Ngchesar
Palau	PLW	Ngiwal
Palau	PLW	Peleliu
Palau	PLW	Sonsorol
Palau	PLW	Kayangel
Panama	PAN	Provincia de Bocas del Toro
Panama	PAN	Colón Province
Panama	PAN	Provincia de Darién
Panama	PAN	Comarca Emberá-Wounaan
Panama	PAN	Comarca Guna Yala
Panama	PAN	Provincia de Herrera
Panama	PAN	Provincia de Los Santos
Panama	PAN	Comarca Ngäbe-Buglé
Panama	PAN	Provincia de Panamá Oeste
Panama	PAN	Provincia de Panamá
Panama	PAN	Provincia de Veraguas
Panama	PAN	Provincia de Chiriquí
Panama	PAN	Provincia de Coclé
Papua New Guinea	PNG	Autonomous Region of Bougainville
Papua New Guinea	PNG	Central Province
Papua New Guinea	PNG	Chimbu (Simbu) Province
Papua New Guinea	PNG	East New Britain Province
Papua New Guinea	PNG	East Sepik Province
Papua New Guinea	PNG	Eastern Highlands Province
Papua New Guinea	PNG	Enga Province
Papua New Guinea	PNG	Gulf Province
Papua New Guinea	PNG	Hela Province
Papua New Guinea	PNG	Jiwaka Province
Papua New Guinea	PNG	Madang Province
Papua New Guinea	PNG	Manus Province
Papua New Guinea	PNG	Milne Bay Province
Papua New Guinea	PNG	Morobe Province
Papua New Guinea	PNG	National Capital District
Papua New Guinea	PNG	New Ireland Province
Papua New Guinea	PNG	Northern (Oro) Province
Papua New Guinea	PNG	Southern Highlands Province
Papua New Guinea	PNG	West New Britain Province
Papua New Guinea	PNG	West Sepik (Sandaun) Province
Papua New Guinea	PNG	Western Highlands Province
Papua New Guinea	PNG	Western Province
Paraguay	PRY	ASUNCION
Paraguay	PRY	CONCEPCION
Paraguay	PRY	SAN PEDRO
Paraguay	PRY	CORDILLERA
Paraguay	PRY	GUAIRA
Paraguay	PRY	CAAGUAZU
Paraguay	PRY	CAAZAPA
Paraguay	PRY	ITAPUA
Paraguay	PRY	MISIONES
Paraguay	PRY	PARAGUARI
Paraguay	PRY	ALTO PARANA
Paraguay	PRY	CENTRAL
Paraguay	PRY	ÑEEMBUCU
Paraguay	PRY	AMAMBAY
Paraguay	PRY	CANINDEYU
Paraguay	PRY	PRESIDENTE HAYES
Paraguay	PRY	BOQUERON
Paraguay	PRY	ALTO PARAGUAY
Peru	PER	Tacna
Peru	PER	Moquegua
Peru	PER	Arequipa
Peru	PER	Madre de Dios
Peru	PER	Cajamarca
Peru	PER	Ica
Peru	PER	Puno
Peru	PER	Ucayali
Peru	PER	Cusco
Peru	PER	Apurímac
Peru	PER	Ayacucho
Peru	PER	Huancavelica
Peru	PER	Callao
Peru	PER	Lima
Peru	PER	Junín
Peru	PER	Pasco
Peru	PER	Ancash
Peru	PER	Huánuco
Peru	PER	La Libertad
Peru	PER	Lambayeque
Peru	PER	San Martín
Peru	PER	Amazonas
Peru	PER	Piura
Peru	PER	Tumbes
Peru	PER	Loreto
Philippines	PHL	ARMM
Philippines	PHL	CAR
Philippines	PHL	NCR
Philippines	PHL	Ilocos Region
Philippines	PHL	Cagayan Valley
Philippines	PHL	Central Luzon
Philippines	PHL	Calabarzon
Philippines	PHL	Mimaropa
Philippines	PHL	Zamboanga Peninsula
Philippines	PHL	Bicol Region
Philippines	PHL	Western Visayas
Philippines	PHL	Central Visayas
Philippines	PHL	Eastern Visayas
Philippines	PHL	Northern Mindanao
Philippines	PHL	Davao Region
Philippines	PHL	Soccsksargen
Philippines	PHL	Caraga
Poland	POL	Subcarpathian Voivodeship
Poland	POL	Podlaskie Voivodeship
Poland	POL	Lódz Voivodeship
Poland	POL	Lower Silesian Voivodeship
Poland	POL	Opole Voivodeship
Poland	POL	Swietokrzyskie Voivodeship
Poland	POL	Masovian Voivodeship
Poland	POL	Greater Poland Voivodeship
Poland	POL	Lesser Poland Voivodeship
Poland	POL	Lubusz Voivodeship
Poland	POL	Kuyavian-Pomeranian Voivodeship
Poland	POL	Pomeranian Voivodeship
Poland	POL	West Pomeranian Voivodeship
Poland	POL	Lublin Voivodeship
Poland	POL	Warmian-Masurian Voivodeship
Poland	POL	Silesian Voivodeship
Portugal	PRT	RegiÃ£o AutÃ³noma da Madeira
Portugal	PRT	RegiÃ£o AutÃ³noma dos AÃ§ores
Portugal	PRT	AVEIRO
Portugal	PRT	BEJA
Portugal	PRT	BRAGA
Portugal	PRT	BRAGANÃ<U+0087>A
Portugal	PRT	CASTELO BRANCO
Portugal	PRT	COIMBRA
Portugal	PRT	Ã<U+0089>VORA
Portugal	PRT	FARO
Portugal	PRT	GUARDA
Portugal	PRT	LEIRIA
Portugal	PRT	LISBOA
Portugal	PRT	PORTALEGRE
Portugal	PRT	PORTO
Portugal	PRT	SANTARÃ<U+0089>M
Portugal	PRT	SETÃ<U+009A>BAL
Portugal	PRT	VIANA DO CASTELO
Portugal	PRT	VILA REAL
Portugal	PRT	VISEU
Qatar	QAT	Al Khor and Al Thakhira
Qatar	QAT	Al Wakra
Qatar	QAT	Al Shamal
Qatar	QAT	Al Rayyan
Qatar	QAT	Al Sheehaniya
Qatar	QAT	Doha
Qatar	QAT	Umm Slal
Qatar	QAT	Al Daayen
Romania	ROU	ALBA
Romania	ROU	ARAD
Romania	ROU	ARGES
Romania	ROU	BACAU
Romania	ROU	BIHOR
Romania	ROU	BISTRITA-NASAUD
Romania	ROU	BOTOSANI
Romania	ROU	BRAILA
Romania	ROU	BRASOV
Romania	ROU	BUZAU
Romania	ROU	CALARASI
Romania	ROU	CARAS-SEVERIN
Romania	ROU	CLUJ
Romania	ROU	CONSTANTA
Romania	ROU	COVASNA
Romania	ROU	DAMBOVITA
Romania	ROU	DOLJ
Romania	ROU	GALATI
Romania	ROU	GIURGIU
Romania	ROU	GORJ
Romania	ROU	HARGHITA
Romania	ROU	HUNEDOARA
Romania	ROU	IALOMITA
Romania	ROU	IASI
Romania	ROU	ILFOV
Romania	ROU	MARAMURES
Romania	ROU	MEHEDINTI
Romania	ROU	BUCURESTI
Romania	ROU	MURES
Romania	ROU	NEAMT
Romania	ROU	OLT
Romania	ROU	PRAHOVA
Romania	ROU	SALAJ
Romania	ROU	SATU MARE
Romania	ROU	SIBIU
Romania	ROU	SUCEAVA
Romania	ROU	TELEORMAN
Romania	ROU	TIMIS
Romania	ROU	TULCEA
Romania	ROU	VALCEA
Romania	ROU	VASLUI
Romania	ROU	VRANCEA
Russia	RUS	Altai Krai
Russia	RUS	Republic of Mordovia
Russia	RUS	Tula Oblast
Russia	RUS	Kurgan Oblast
Russia	RUS	Ingushetia
Russia	RUS	Khanty-Mansiysk Autonomous Okrug – Ugra
Russia	RUS	Kirov Oblast
Russia	RUS	Komi Republic
Russia	RUS	Kostroma Oblast
Russia	RUS	Krasnoyarsk Krai
Russia	RUS	Zabaykalsky Krai
Russia	RUS	Sverdlovsk Oblast
Russia	RUS	Volgograd Oblast
Russia	RUS	Irkutsk Oblast
Russia	RUS	Perm Krai
Russia	RUS	Pskov Oblast
Russia	RUS	Rostov Oblast
Russia	RUS	Ryazan Oblast
Russia	RUS	Adygea
Russia	RUS	Samara Oblast
Russia	RUS	Khakassia
Russia	RUS	Tambov Oblast
Russia	RUS	Tatarstan
Russia	RUS	Tomsk Oblast
Russia	RUS	Nizhny Novgorod Oblast
Russia	RUS	Republic of Karelia
Russia	RUS	Arkhangelsk Oblast
Russia	RUS	Astrakhan Oblast
Russia	RUS	Belgorod Oblast
Russia	RUS	Bryansk Oblast
Russia	RUS	Buryatia
Russia	RUS	Chechnya
Russia	RUS	Chelyabinsk Oblast
Russia	RUS	Chuvashia
Russia	RUS	Tyumen Oblast
Russia	RUS	North Ossetia–Alania
Russia	RUS	Penza Oblast
Russia	RUS	Amur Oblast
Russia	RUS	Kabardino-Balkaria
Russia	RUS	Krasnodar Krai
Russia	RUS	Kursk Oblast
Russia	RUS	Leningrad oblast
Russia	RUS	Mari El
Russia	RUS	Moscow
Russia	RUS	Moscow Oblast
Russia	RUS	Murmansk Oblast
Russia	RUS	Nenets Autonomous Okrug
Russia	RUS	Novgorod Oblast
Russia	RUS	Novosibirsk Oblast
Russia	RUS	Omsk Oblast
Russia	RUS	Oryol Oblast
Russia	RUS	Saint Petersburg
Russia	RUS	Sakhalin Oblast
Russia	RUS	Sakha Republic
Russia	RUS	Saratov Oblast
Russia	RUS	Smolensk Oblast
Russia	RUS	Stavropol Krai
Russia	RUS	Tuva
Russia	RUS	Tver Oblast
Russia	RUS	Udmurtia
Russia	RUS	Kaluga Oblast
Russia	RUS	Lipetsk Oblast
Russia	RUS	Magadan Oblast
Russia	RUS	Ulyanovsk Oblast
Russia	RUS	Vladimir Oblast
Russia	RUS	Vologda Oblast
Russia	RUS	Yaroslavl Oblast
Russia	RUS	Voronezh Oblast
Russia	RUS	Yamalo-Nenets Autonomous Okrug
Russia	RUS	Altai Republic
Russia	RUS	Ivanovo Oblast
Russia	RUS	Jewish Autonomous Oblast
Russia	RUS	Kalmykia
Russia	RUS	Kamchatka Krai
Russia	RUS	Karachay-Cherkessia
Russia	RUS	Kemerovo Oblast
Russia	RUS	Khabarovsk Krai
Russia	RUS	Chukotka Autonomous Okrug
Russia	RUS	Dagestan
Russia	RUS	Kaliningrad
Russia	RUS	Orenburg Oblast
Russia	RUS	Primorsky Krai
Russia	RUS	Bashkortostan
Rwanda	RWA	City of Kigali
Rwanda	RWA	Southern Province
Rwanda	RWA	Northern Province
Rwanda	RWA	Eastern Province
Rwanda	RWA	Western Province
Samoa	WSM	A'ana
Samoa	WSM	Aiga-i-le-Tai
Samoa	WSM	Atua
Samoa	WSM	Fa'asaleleage
Samoa	WSM	Gaga'emauga
Samoa	WSM	Gaga'ifomauga
Samoa	WSM	Palauli
Samoa	WSM	Satupa'itea
Samoa	WSM	Tuamasaga
Samoa	WSM	Va'a-o-Fonoti
Samoa	WSM	Vaisigano
San Marino	SMR	Acquaviva
San Marino	SMR	Borgo Maggiore
San Marino	SMR	Chiesanuova
San Marino	SMR	Domagnano
San Marino	SMR	Faetano
San Marino	SMR	Fiorentino
San Marino	SMR	Montegiardino
San Marino	SMR	Città di San Marino
San Marino	SMR	Serravalle
Sao Tome & Principe	STP	Príncipe Province
Sao Tome & Principe	STP	São Tomé Province
Saudi Arabia	SAU	Eastern Region
Saudi Arabia	SAU	Najran Region
Saudi Arabia	SAU	Northern Borders Region
Saudi Arabia	SAU	Hayel Region
Saudi Arabia	SAU	Riyadh Region
Saudi Arabia	SAU	'Asir Region
Saudi Arabia	SAU	Makkah Region
Saudi Arabia	SAU	Tabuk Region
Saudi Arabia	SAU	Al Madinah Region
Saudi Arabia	SAU	Al-Qassim Region
Saudi Arabia	SAU	Al Bahah Region
Saudi Arabia	SAU	Jazan Region
Saudi Arabia	SAU	Al Jawf Region
Senegal	SEN	Dakar
Senegal	SEN	Diourbel
Senegal	SEN	Fatick
Senegal	SEN	Kaffrine
Senegal	SEN	Kaolack
Senegal	SEN	Kolda
Senegal	SEN	Louga
Senegal	SEN	Matam
Senegal	SEN	Saint Louis
Senegal	SEN	Sedhiou
Senegal	SEN	Tambacounda
Senegal	SEN	Thies
Senegal	SEN	Ziguinchor
Senegal	SEN	Kedougou
Serbia	SRB	Syrmia District
Serbia	SRB	South Banat District
Serbia	SRB	North Banat District
Serbia	SRB	North Backa District
Serbia	SRB	Central Banat District
Serbia	SRB	West Backa District
Serbia	SRB	South Backa District
Serbia	SRB	Belgrade
Serbia	SRB	Bor District
Serbia	SRB	Macva District
Serbia	SRB	Pcinja District
Serbia	SRB	Kolubara District
Serbia	SRB	Podunavlje District
Serbia	SRB	Branicevo District
Serbia	SRB	Sumadija District
Serbia	SRB	Pomoravlje District
Serbia	SRB	Moravica District
Serbia	SRB	Zajecar District
Serbia	SRB	Zlatibor District
Serbia	SRB	Raska District
Serbia	SRB	Pirot District
Serbia	SRB	Jablanica District
Serbia	SRB	Toplica District
Serbia	SRB	Nisava District
Serbia	SRB	Rasina District
Seychelles	SYC	Outer Isla
Seychelles	SYC	Baie Saint
Seychelles	SYC	Grand Anse
Seychelles	SYC	La Digue a
Seychelles	SYC	Anse Aux P
Seychelles	SYC	Anse Boile
Seychelles	SYC	Anse Etoil
Seychelles	SYC	Anse Royal
Seychelles	SYC	Au Cap
Seychelles	SYC	Baie Lazar
Seychelles	SYC	Beau Vallo
Seychelles	SYC	Bel Air
Seychelles	SYC	Bel Ombre
Seychelles	SYC	Cascade
Seychelles	SYC	Glacis
Seychelles	SYC	Grand'Anse
Seychelles	SYC	La RiviÃ¨re
Seychelles	SYC	Les Mamell
Seychelles	SYC	Mont Buxto
Seychelles	SYC	Mont Fleur
Seychelles	SYC	Plaisance
Seychelles	SYC	Pointe La
Seychelles	SYC	Port Glaud
Seychelles	SYC	Roche CaÃ¯m
Seychelles	SYC	Saint Loui
Seychelles	SYC	Takamaka
Sierra Leone	SLE	Southern
Sierra Leone	SLE	Eastern
Sierra Leone	SLE	Western Area
Sierra Leone	SLE	Northern
Singapore	SGP	CENTRAL REGION
Singapore	SGP	EAST REGION
Singapore	SGP	NORTH-EAST REGION
Singapore	SGP	NORTH REGION
Singapore	SGP	WEST REGION
Slovakia	SVK	Region of Bratislava
Slovakia	SVK	Region of Trnava
Slovakia	SVK	Region of Trencín
Slovakia	SVK	Region of Nitra
Slovakia	SVK	Region of Žilina
Slovakia	SVK	Region of Banská Bystrica
Slovakia	SVK	Region of Prešov
Slovakia	SVK	Region of Košice
Slovenia	SVN	Vzhodna
Slovenia	SVN	Zahodna Slovenija
Solomon Is	SLB	Rennell and Bellona
Solomon Is	SLB	Makira
Solomon Is	SLB	Temotu
Solomon Is	SLB	Malaita
Solomon Is	SLB	Capital Territory (Honiara)
Solomon Is	SLB	Guadalcanal
Solomon Is	SLB	Central
Solomon Is	SLB	Western
